,z,cluster
21179,0,0
6444,1,0
22697,0,0
6973,1,0
25470,0,0
21287,0,0
23901,1,0
12411,1,0
10748,0,0
26000,0,0
7238,1,0
3818,0,0
10627,1,0
6964,1,0
4607,1,0
27923,1,0
28297,1,0
1667,1,0
3240,0,0
29028,1,0
10477,0,0
20863,0,0
2883,0,0
9653,1,0
970,0,0
530,0,0
14300,1,0
3607,1,0
27447,1,0
35484,1,0
28551,1,0
23773,1,0
12500,1,0
25111,1,0
39114,0,0
22526,1,0
34348,1,0
20360,1,0
28412,1,0
16858,0,0
16637,1,0
28804,0,0
22345,1,0
16340,1,0
3614,0,0
6312,1,0
21257,1,0
5066,1,0
16930,1,0
28958,0,0
22828,1,0
18040,1,0
23320,1,0
15537,1,0
27781,1,0
36822,1,0
23503,1,0
34925,1,0
27130,1,0
22362,1,0
15107,1,0
38435,1,0
37096,1,0
802,1,0
28936,1,0
23784,0,0
18848,1,0
29056,1,0
19790,1,0
10580,0,0
527,0,0
34459,1,0
27810,1,0
22678,0,0
2044,1,0
28307,0,0
17042,1,0
11876,1,0
6544,1,0
21016,1,0
34373,1,0
22101,1,0
9017,0,0
14130,1,0
4470,1,0
7629,1,0
8182,1,0
8291,0,0
20412,0,0
1873,1,0
26582,1,0
29775,1,0
28619,1,0
15675,1,0
24718,0,0
27646,0,0
22605,0,0
25493,1,0
8753,0,0
1261,1,0
9246,0,0
11352,1,0
39164,0,0
35298,1,0
12821,1,0
7016,0,0
27913,1,0
6625,1,0
22573,1,0
1546,0,0
23338,1,0
24922,1,0
17074,1,0
14150,1,0
8864,0,0
24923,0,0
15119,1,0
19726,1,0
28519,1,0
10537,0,0
21986,0,0
3596,1,0
21468,0,0
9962,1,0
29019,1,0
33746,1,0
3434,1,0
6457,1,0
13426,1,0
25274,1,0
6605,1,0
22045,1,0
26391,1,0
16980,0,0
23287,1,0
12168,1,0
24942,0,0
18878,1,0
11677,1,0
36699,1,0
7972,0,0
26190,1,0
27888,1,0
6916,0,0
10925,1,0
12051,0,0
1876,1,0
3212,1,0
11476,0,0
10534,1,0
22036,0,0
10380,0,0
15652,1,0
29905,1,0
26951,0,0
1477,0,0
28315,0,0
22138,0,0
13255,1,0
25177,1,0
17273,1,0
17274,1,0
12604,1,0
35721,1,0
35175,1,0
2579,0,0
28488,1,0
24626,1,0
9101,0,0
25231,1,0
584,0,0
17893,1,0
39149,0,0
770,0,0
25734,1,0
24727,1,0
10260,0,0
10352,0,0
38280,1,0
35497,1,0
11225,1,0
28094,0,0
8076,1,0
7267,1,0
27294,1,0
1928,1,0
27869,1,0
7114,1,0
12899,1,0
10370,0,0
20849,0,0
29063,1,0
34440,1,0
4970,1,0
2068,0,0
3850,1,0
17691,1,0
2191,1,0
24396,1,0
8195,0,0
15773,1,0
2060,1,0
28398,0,0
2932,0,0
25586,1,0
28766,1,0
22370,0,0
17403,1,0
8103,1,0
18807,1,0
7796,0,0
23377,1,0
28404,0,0
6605,0,0
22928,1,0
16795,1,0
12038,0,0
1218,0,0
3721,0,0
11615,0,0
5749,1,0
11014,0,0
3252,0,0
12359,1,0
35942,0,0
19677,1,0
3280,0,0
2816,0,0
1922,1,0
16287,1,0
24836,0,0
16701,1,0
24064,0,0
25964,0,0
6069,1,0
3341,0,0
17032,0,0
407,1,0
1491,0,0
8886,1,0
18044,1,0
22022,1,0
15955,1,0
35725,1,0
8479,0,0
7297,1,0
6133,1,0
15330,1,0
24875,1,0
20673,1,0
21136,0,0
2181,1,0
37354,1,0
22155,0,0
8511,0,0
21703,0,0
16630,1,0
9690,0,0
8025,0,0
29049,1,0
3519,0,0
36814,1,0
10706,0,0
24828,0,0
28291,0,0
5144,1,0
20963,0,0
33092,1,0
22600,1,0
36132,1,0
3578,0,0
1942,1,0
16868,0,0
29817,1,0
28287,0,0
6511,1,0
18468,1,0
13386,1,0
11217,1,0
8406,0,0
22843,0,0
26657,0,0
13193,1,0
16689,1,0
16502,1,0
39188,0,0
29962,1,0
20706,1,0
17555,1,0
28271,0,0
28600,1,0
27081,0,0
25159,0,0
24530,1,0
26600,1,0
23206,1,0
9978,0,0
26953,0,0
28740,0,0
20575,1,0
6804,0,0
28815,0,0
29591,1,0
2624,0,0
1310,1,0
16796,1,0
22554,0,0
17416,1,0
11379,1,0
8620,1,0
1753,0,0
16615,1,0
16302,1,0
9540,1,0
247,0,0
34999,1,0
28213,1,0
8609,1,0
6699,1,0
2382,0,0
1896,0,0
36793,1,0
6969,0,0
15704,1,0
34776,1,0
25286,0,0
18785,1,0
38894,1,0
22910,0,0
23613,1,0
11453,1,0
7302,0,0
9705,1,0
11121,0,0
29816,1,0
21429,1,0
12512,1,0
35011,1,0
37391,1,0
22151,0,0
13710,1,0
22330,0,0
1660,1,0
25957,0,0
16797,1,0
18637,1,0
19021,1,0
9753,0,0
39425,0,0
11930,1,0
25262,1,0
17086,0,0
39412,0,0
24544,0,0
20613,1,0
11766,1,0
10339,0,0
2282,1,0
8825,1,0
28404,1,0
21822,1,0
27895,1,0
21020,0,0
23600,0,0
11791,1,0
20822,1,0
5971,1,0
29270,1,0
39156,0,0
4080,1,0
12715,1,0
14200,1,0
6387,1,0
37621,1,0
21164,1,0
14959,1,0
3585,0,0
34331,1,0
10778,1,0
28461,0,0
11800,1,0
39184,0,0
39945,0,0
15646,1,0
17126,0,0
39225,0,0
26724,1,0
7387,1,0
8169,0,0
7360,1,0
13500,1,0
16973,0,0
2732,1,0
20845,1,0
38011,1,0
29827,1,0
24065,0,0
11861,0,0
11303,0,0
24532,0,0
20628,1,0
2949,1,0
34947,1,0
16420,1,0
17112,0,0
10574,0,0
26622,1,0
29869,1,0
25603,0,0
8178,1,0
2553,1,0
24582,1,0
20776,1,0
1561,1,0
1600,1,0
27067,1,0
27785,1,0
15714,1,0
25729,1,0
4524,1,0
25122,0,0
9924,1,0
16557,1,0
3979,1,0
25886,1,0
22428,1,0
2922,1,0
19335,1,0
10790,0,0
26328,1,0
28860,1,0
23626,1,0
38563,1,0
12234,1,0
29128,0,0
27072,1,0
24931,1,0
10778,0,0
37457,1,0
2016,1,0
17000,1,0
3935,1,0
3718,0,0
22995,0,0
16047,1,0
10697,1,0
35275,1,0
12939,1,0
18454,1,0
3795,0,0
9100,0,0
11675,0,0
1680,1,0
15135,1,0
729,0,0
24671,0,0
11484,1,0
14556,1,0
27019,0,0
22117,0,0
24313,1,0
21994,0,0
26968,0,0
37509,1,0
15847,1,0
4573,1,0
6926,1,0
23000,1,0
26313,0,0
3337,0,0
7889,0,0
13600,1,0
29147,1,0
5968,1,0
9543,1,0
27946,1,0
38654,1,0
9466,1,0
36931,1,0
28470,0,0
22965,1,0
24291,0,0
14503,1,0
6475,1,0
3487,0,0
38421,1,0
9462,0,0
35370,1,0
25570,1,0
7480,1,0
19031,1,0
7644,1,0
23750,1,0
26340,0,0
3502,0,0
23975,1,0
34265,1,0
10989,1,0
2512,0,0
19034,1,0
19810,1,0
25294,1,0
7734,1,0
2365,0,0
2131,0,0
17005,0,0
26488,0,0
29136,1,0
38729,1,0
21969,0,0
17164,1,0
37749,1,0
26140,0,0
20833,0,0
25466,1,0
27618,0,0
9805,1,0
164,0,0
29167,1,0
22474,0,0
2389,1,0
21262,0,0
2130,1,0
21004,0,0
18019,1,0
11069,1,0
24957,1,0
39712,0,0
28105,0,0
12545,1,0
28576,0,0
12366,1,0
27848,0,0
29051,1,0
26049,1,0
8271,1,0
18975,1,0
27932,0,0
17926,1,0
1245,1,0
2951,0,0
16356,1,0
12452,1,0
2355,1,0
29655,1,0
2876,0,0
25783,1,0
26338,0,0
36481,1,0
38347,1,0
2126,0,0
17072,0,0
37573,1,0
19480,1,0
28710,0,0
7137,0,0
15257,1,0
12087,0,0
22993,1,0
10750,0,0
34914,1,0
13994,1,0
31678,0,0
15437,1,0
486,0,0
9486,0,0
39423,0,0
10769,0,0
12619,1,0
11520,0,0
36166,1,0
27918,1,0
37649,1,0
34659,1,0
28545,0,0
37408,1,0
7276,1,0
7461,1,0
27589,1,0
27090,0,0
39870,0,0
2473,1,0
7159,1,0
13634,1,0
14379,1,0
26084,1,0
34269,1,0
36623,1,0
8480,1,0
29394,1,0
852,1,0
10987,1,0
10342,1,0
38895,1,0
39147,0,0
9286,1,0
27279,0,0
26578,1,0
23544,1,0
13612,1,0
11191,1,0
16013,1,0
13187,1,0
9255,1,0
29266,1,0
39377,0,0
27000,0,0
8423,1,0
24450,0,0
11436,1,0
1494,1,0
13876,1,0
24757,1,0
11566,0,0
26368,1,0
11231,1,0
12621,1,0
1936,1,0
7594,1,0
20796,0,0
28112,1,0
2864,1,0
10862,0,0
734,1,0
2058,1,0
11195,0,0
8385,1,0
28784,1,0
3755,1,0
1629,1,0
34998,1,0
27379,0,0
777,0,0
27555,0,0
6990,0,0
6936,1,0
24271,1,0
19099,1,0
5143,1,0
6265,1,0
8233,1,0
14923,1,0
10857,1,0
10744,0,0
20785,0,0
15441,1,0
2447,1,0
27069,1,0
16892,0,0
13912,1,0
25741,1,0
4475,1,0
16292,1,0
27353,1,0
28763,0,0
16300,1,0
39372,0,0
5821,1,0
19948,1,0
933,1,0
12540,1,0
5486,1,0
19887,1,0
24714,0,0
25195,1,0
16548,1,0
7608,1,0
6609,1,0
12136,0,0
5264,1,0
35024,1,0
2173,1,0
25506,1,0
26779,0,0
1934,0,0
24567,0,0
9192,1,0
884,1,0
18062,1,0
3265,1,0
22412,1,0
1540,0,0
33971,1,0
15383,1,0
5445,1,0
34206,1,0
22270,1,0
17641,1,0
23750,0,0
13965,1,0
24242,1,0
23523,0,0
6975,1,0
22717,1,0
18585,1,0
26702,0,0
7236,1,0
3309,1,0
2226,0,0
34399,1,0
35598,1,0
26549,1,0
14702,1,0
29638,1,0
35700,1,0
25604,1,0
25538,0,0
25894,0,0
7094,1,0
2857,1,0
11362,1,0
24716,1,0
25802,1,0
3257,1,0
4802,1,0
36866,1,0
27910,0,0
23302,1,0
23858,1,0
9704,0,0
21556,1,0
27498,0,0
3033,0,0
22358,1,0
23669,1,0
3545,0,0
10825,1,0
12796,1,0
22181,1,0
24616,0,0
24420,1,0
7142,0,0
13668,1,0
8452,1,0
29930,1,0
36125,1,0
28767,0,0
35716,1,0
21244,1,0
9640,0,0
3928,1,0
3547,0,0
39546,0,0
27471,1,0
8160,0,0
26727,0,0
22393,0,0
28219,1,0
1149,1,0
25593,1,0
24555,1,0
34608,1,0
3616,0,0
3381,0,0
34621,1,0
27817,0,0
23347,1,0
22233,0,0
24487,0,0
28075,1,0
1254,0,0
7964,1,0
26068,0,0
29114,1,0
28949,1,0
24646,0,0
10436,0,0
28402,1,0
5823,1,0
10922,0,0
27148,0,0
14613,1,0
34538,1,0
610,0,0
1080,1,0
7779,0,0
24239,0,0
26706,0,0
3213,1,0
18734,1,0
23881,0,0
11777,1,0
26744,0,0
21483,1,0
22677,1,0
22315,1,0
8856,1,0
12248,1,0
22547,0,0
11344,1,0
2214,1,0
26261,1,0
7793,0,0
24583,0,0
20793,1,0
3592,0,0
30674,0,0
30679,0,0
8584,0,0
8970,0,0
28337,1,0
22133,0,0
10656,1,0
6136,1,0
7965,1,0
1930,1,0
22343,0,0
3356,0,0
6989,0,0
28651,1,0
35662,1,0
7739,1,0
28969,0,0
26444,0,0
28984,0,0
2932,1,0
4984,1,0
22192,0,0
1907,1,0
15708,1,0
22667,0,0
9025,0,0
37624,1,0
36801,1,0
8301,0,0
3879,0,0
25606,0,0
1445,1,0
14374,1,0
9789,0,0
28427,0,0
11464,1,0
4885,1,0
27375,0,0
9023,1,0
35899,1,0
21824,1,0
28589,1,0
18079,1,0
27132,1,0
8995,1,0
11873,0,0
25324,1,0
25737,1,0
23488,0,0
18798,1,0
2987,0,0
8952,1,0
5548,1,0
21556,0,0
1405,1,0
19878,1,0
617,0,0
11323,1,0
29937,1,0
28044,1,0
969,0,0
27681,1,0
23637,0,0
20788,1,0
2004,0,0
16120,1,0
27603,0,0
21389,0,0
2090,0,0
17006,1,0
23757,0,0
24790,0,0
2924,0,0
35991,1,0
39360,0,0
17153,1,0
34539,1,0
11410,1,0
4052,0,0
9971,0,0
8235,1,0
26647,0,0
11437,1,0
8896,1,0
25740,1,0
8414,0,0
24267,0,0
16663,1,0
24802,1,0
3321,1,0
15190,1,0
19845,1,0
9413,0,0
39932,0,0
26771,0,0
36265,1,0
27482,1,0
39564,0,0
2127,1,0
16148,1,0
3493,1,0
25192,1,0
20855,0,0
22571,0,0
7213,1,0
15630,1,0
9460,0,0
23465,1,0
24276,0,0
3528,1,0
3438,1,0
24073,1,0
11317,0,0
17379,1,0
15389,1,0
8024,1,0
2803,1,0
6090,1,0
4042,0,0
7679,1,0
23493,1,0
36193,1,0
9617,1,0
22765,0,0
34168,1,0
3970,1,0
15910,1,0
37319,1,0
6803,0,0
6028,1,0
24255,0,0
510,0,0
2269,1,0
13755,1,0
11421,0,0
22623,1,0
23912,1,0
18383,1,0
25965,1,0
12170,0,0
23350,1,0
11420,1,0
2318,0,0
21289,0,0
14705,1,0
2703,0,0
29132,0,0
26549,0,0
1737,1,0
12830,1,0
24167,0,0
37517,1,0
16831,1,0
28150,1,0
28065,0,0
5708,1,0
13744,1,0
23548,1,0
25612,0,0
852,0,0
4967,1,0
2719,1,0
10949,1,0
9660,0,0
11440,0,0
28612,0,0
26903,1,0
38782,1,0
27763,1,0
29589,1,0
35285,1,0
13030,1,0
24731,1,0
39578,0,0
9620,0,0
24619,0,0
6700,0,0
20834,0,0
23999,1,0
3989,1,0
16570,1,0
10606,0,0
39524,0,0
24870,0,0
24628,1,0
179,0,0
19952,1,0
24560,1,0
8996,0,0
13621,1,0
11743,1,0
28922,1,0
18449,1,0
23758,0,0
27429,0,0
26599,0,0
12679,1,0
8419,0,0
5843,1,0
6702,0,0
18814,1,0
9737,0,0
1558,0,0
15632,1,0
21036,0,0
18796,1,0
22541,1,0
22407,1,0
8375,0,0
9958,0,0
5717,1,0
19897,1,0
17444,1,0
24966,1,0
4786,1,0
10980,1,0
29424,1,0
11124,0,0
8141,0,0
29518,1,0
19278,1,0
39479,0,0
20913,0,0
10649,0,0
34617,1,0
25475,0,0
24751,0,0
20760,1,0
24545,1,0
10586,1,0
14776,1,0
35921,0,0
11585,0,0
3116,0,0
7627,1,0
23921,1,0
19372,1,0
19106,1,0
38600,1,0
11813,1,0
9628,1,0
9114,1,0
26243,1,0
8350,0,0
24285,0,0
9206,0,0
35051,1,0
6116,1,0
29037,1,0
27352,1,0
27827,0,0
3115,1,0
3548,1,0
25232,1,0
8166,0,0
18753,1,0
23410,1,0
23510,1,0
11248,0,0
2638,0,0
25375,1,0
35403,1,0
9141,1,0
27499,0,0
8703,1,0
24788,1,0
28212,0,0
22423,0,0
6710,1,0
25346,0,0
1020,0,0
18603,1,0
35382,1,0
28109,1,0
24503,1,0
5959,1,0
28666,0,0
23687,1,0
4415,1,0
20792,1,0
13118,1,0
38259,1,0
26979,0,0
34836,1,0
34435,1,0
2423,1,0
28674,1,0
1583,1,0
39798,0,0
3169,0,0
15862,1,0
26193,0,0
33753,1,0
13321,1,0
7561,1,0
23003,0,0
26648,1,0
28296,1,0
2863,0,0
25575,0,0
28521,1,0
1255,1,0
1170,1,0
5597,1,0
14558,1,0
11854,0,0
1395,0,0
35111,1,0
1555,1,0
23490,0,0
3974,1,0
26564,0,0
7991,0,0
39713,0,0
29421,1,0
22136,1,0
23865,1,0
12039,0,0
1543,0,0
5514,1,0
17769,1,0
21480,0,0
20449,1,0
35518,1,0
21812,0,0
25126,1,0
9086,1,0
33835,1,0
17857,1,0
18284,1,0
28109,0,0
3063,0,0
11313,1,0
26155,0,0
28849,0,0
4685,1,0
38551,1,0
28329,1,0
12266,1,0
26771,1,0
11534,0,0
9572,1,0
26565,0,0
37711,1,0
16951,0,0
39178,0,0
21935,1,0
11775,1,0
27850,0,0
25312,1,0
5422,1,0
6990,1,0
7843,0,0
17563,1,0
9910,0,0
4687,1,0
23762,0,0
29957,1,0
28082,0,0
25357,0,0
8667,0,0
34438,1,0
15941,1,0
37866,1,0
28071,0,0
11970,1,0
8905,0,0
8143,0,0
23937,1,0
29960,1,0
11011,1,0
24740,1,0
26465,1,0
28713,1,0
12591,1,0
13618,1,0
17155,0,0
11737,1,0
9769,0,0
16746,1,0
39311,0,0
28250,1,0
21313,0,0
10538,0,0
12015,0,0
26759,1,0
17008,1,0
28503,0,0
7914,1,0
11040,0,0
4060,1,0
21889,1,0
9261,1,0
17088,1,0
11428,0,0
21540,0,0
16650,1,0
4385,1,0
5310,1,0
25984,0,0
25646,1,0
9231,1,0
27063,1,0
22833,0,0
28482,0,0
26226,0,0
11024,1,0
12818,1,0
36471,1,0
1420,0,0
3599,0,0
14750,1,0
224,1,0
19628,1,0
23882,0,0
4088,1,0
23690,0,0
2293,0,0
7122,0,0
5105,1,0
10652,0,0
25867,0,0
28007,0,0
11812,1,0
36738,1,0
23181,1,0
12451,1,0
7766,0,0
8592,1,0
8924,0,0
6008,1,0
9477,1,0
27420,0,0
9361,0,0
2762,0,0
39840,0,0
25043,1,0
25362,0,0
27477,0,0
12286,1,0
38718,1,0
20452,1,0
25086,1,0
11038,1,0
21246,1,0
6064,1,0
4484,1,0
6076,1,0
19025,1,0
36558,1,0
29128,1,0
17481,1,0
27871,0,0
3929,0,0
14253,1,0
24458,1,0
5889,1,0
3316,1,0
1850,1,0
28222,1,0
13866,1,0
36524,1,0
8108,1,0
23145,1,0
11690,1,0
26445,0,0
17051,0,0
17500,1,0
34871,1,0
3206,0,0
25505,1,0
11552,0,0
7066,0,0
17894,1,0
3756,1,0
19585,1,0
6524,0,0
23946,0,0
15297,1,0
27807,0,0
28974,0,0
9438,1,0
36620,1,0
11626,1,0
14939,1,0
39129,0,0
7549,1,0
22766,1,0
21567,1,0
824,0,0
37068,1,0
24941,0,0
3853,0,0
8481,1,0
33949,1,0
36152,1,0
8386,0,0
1093,1,0
3387,1,0
16192,1,0
22045,0,0
28746,0,0
2355,0,0
8078,0,0
26036,1,0
8251,0,0
2957,1,0
14194,1,0
17103,0,0
39922,0,0
19957,1,0
23273,1,0
6796,0,0
15197,1,0
25569,0,0
36930,1,0
13680,1,0
12126,1,0
3697,0,0
6706,0,0
8776,0,0
22366,1,0
28672,0,0
21012,1,0
21856,0,0
23676,0,0
18272,1,0
8724,0,0
21278,1,0
20634,1,0
25861,0,0
17674,1,0
1000,0,0
2411,1,0
24725,0,0
20903,1,0
8660,0,0
2892,0,0
28096,1,0
5883,1,0
3094,1,0
25540,0,0
37898,1,0
25332,0,0
14694,1,0
3456,1,0
23727,1,0
26756,0,0
27908,0,0
20517,1,0
4854,0,0
24781,1,0
26838,0,0
35884,1,0
12507,1,0
23314,1,0
6282,1,0
21667,0,0
215,0,0
28901,1,0
3745,1,0
9578,1,0
25825,1,0
7132,1,0
21913,0,0
14425,1,0
21369,0,0
21695,1,0
14283,1,0
22091,1,0
25757,1,0
19075,1,0
22275,1,0
17126,1,0
22022,0,0
6643,0,0
11305,1,0
21408,1,0
27967,1,0
11683,0,0
4454,1,0
26924,0,0
10669,1,0
1407,0,0
23686,1,0
19180,1,0
11775,0,0
20393,0,0
20506,1,0
15513,1,0
19758,1,0
7788,0,0
9755,1,0
5427,1,0
9573,1,0
19625,1,0
24444,0,0
6616,1,0
9019,0,0
20912,0,0
3947,0,0
22432,0,0
1004,0,0
8839,0,0
12368,1,0
16203,1,0
25756,0,0
27461,0,0
24807,1,0
21116,1,0
22138,1,0
27088,1,0
12180,0,0
27772,1,0
24583,1,0
16837,1,0
8130,0,0
3645,1,0
23731,0,0
12160,1,0
11042,0,0
15860,1,0
4489,1,0
37604,1,0
11517,1,0
2623,1,0
15933,1,0
16067,1,0
16422,1,0
24042,0,0
9254,1,0
2908,0,0
22800,0,0
20778,1,0
24057,1,0
63,0,0
18688,1,0
851,0,0
4081,1,0
18149,1,0
9995,0,0
11095,0,0
17448,1,0
24899,0,0
6826,1,0
17541,1,0
3939,1,0
16684,1,0
26077,0,0
25617,1,0
10427,0,0
27692,1,0
10824,0,0
9679,0,0
996,1,0
24467,0,0
2318,1,0
7968,1,0
11298,1,0
3259,1,0
10893,1,0
1888,0,0
695,0,0
23084,0,0
3371,1,0
7260,1,0
3349,0,0
3331,0,0
11104,0,0
25100,1,0
8634,0,0
9149,1,0
11604,0,0
8088,1,0
9062,1,0
14237,1,0
7004,1,0
8478,0,0
23070,0,0
16891,1,0
1205,1,0
27173,1,0
11153,1,0
16521,1,0
29178,1,0
18900,1,0
5995,1,0
15014,1,0
36616,1,0
21174,1,0
8201,0,0
23450,1,0
15008,1,0
12865,1,0
21105,1,0
22030,0,0
16935,1,0
10912,0,0
23673,0,0
23738,1,0
17735,1,0
17271,1,0
24739,1,0
3170,0,0
38426,1,0
4713,1,0
26318,0,0
29160,1,0
13363,1,0
6296,1,0
23010,0,0
3140,0,0
24928,1,0
5133,1,0
19514,1,0
21080,1,0
11868,1,0
27471,0,0
14505,1,0
23970,1,0
18683,1,0
9208,1,0
34510,1,0
35669,1,0
27084,0,0
16867,1,0
17964,1,0
4597,1,0
23801,1,0
9284,0,0
3451,1,0
39176,0,0
28114,0,0
6923,0,0
3567,0,0
39709,0,0
3085,0,0
22967,0,0
23934,0,0
12986,1,0
1653,0,0
793,1,0
24266,0,0
24329,0,0
28940,0,0
36800,1,0
25854,1,0
18892,1,0
994,0,0
39427,0,0
2896,0,0
4027,1,0
24654,0,0
11941,0,0
14951,1,0
7684,1,0
7732,0,0
25199,1,0
33950,1,0
5196,1,0
4553,1,0
430,1,0
24547,0,0
29284,1,0
20477,1,0
14757,1,0
22042,0,0
37874,1,0
26151,0,0
25471,1,0
11760,1,0
25799,0,0
28098,0,0
1988,0,0
18787,1,0
35005,1,0
15029,1,0
10815,1,0
12070,1,0
8224,1,0
12094,1,0
28661,1,0
34966,1,0
6908,0,0
27934,0,0
13546,1,0
23328,1,0
4029,1,0
38007,1,0
10720,1,0
17478,1,0
16437,1,0
28088,0,0
1210,1,0
1392,1,0
21887,1,0
17582,1,0
35126,1,0
18504,1,0
11179,1,0
23866,1,0
39266,0,0
28680,1,0
27228,1,0
1604,0,0
879,0,0
6710,0,0
39862,0,0
19859,1,0
23103,1,0
1391,1,0
14781,1,0
18493,1,0
1381,1,0
5357,1,0
22651,0,0
29949,1,0
23445,0,0
38006,1,0
5634,1,0
8894,0,0
24729,1,0
3490,1,0
2111,1,0
7006,1,0
19768,1,0
27240,1,0
18902,1,0
24198,1,0
27463,0,0
7583,1,0
8308,0,0
29557,1,0
22177,1,0
27768,0,0
11019,0,0
26533,0,0
29519,1,0
29745,1,0
705,0,0
26133,0,0
22209,1,0
1900,1,0
21932,0,0
34270,1,0
24066,0,0
23943,1,0
5192,1,0
13269,1,0
10846,1,0
26268,0,0
2846,0,0
2015,1,0
14638,1,0
9698,1,0
26322,0,0
842,0,0
8999,0,0
1833,1,0
1046,0,0
27627,0,0
2540,0,0
37972,1,0
18026,1,0
8026,0,0
26810,0,0
4451,1,0
34304,1,0
9934,1,0
16661,1,0
17415,1,0
29050,1,0
28487,0,0
6656,0,0
26531,0,0
10561,1,0
14700,1,0
37743,1,0
10688,0,0
14088,1,0
12697,1,0
17096,0,0
28803,0,0
24859,0,0
11351,0,0
14293,1,0
28640,0,0
2237,1,0
23829,0,0
8614,1,0
18487,1,0
7137,1,0
38513,1,0
5659,1,0
11871,1,0
4044,0,0
23670,1,0
28183,0,0
18873,1,0
25775,0,0
28514,0,0
26152,1,0
11456,0,0
8187,0,0
24143,1,0
5794,1,0
1884,1,0
34950,1,0
12289,1,0
21566,0,0
3332,0,0
34477,1,0
604,0,0
26635,0,0
2591,1,0
7126,0,0
7501,1,0
24949,1,0
25272,1,0
35254,1,0
26661,0,0
22310,0,0
25821,0,0
25089,0,0
2545,0,0
11476,1,0
1389,1,0
6799,0,0
13029,1,0
28696,0,0
39602,0,0
12838,1,0
4719,1,0
8866,0,0
26306,1,0
13708,1,0
2030,0,0
8719,0,0
5835,1,0
29295,1,0
23890,0,0
39291,1,0
14486,1,0
16357,1,0
3481,0,0
22334,1,0
11955,1,0
15871,1,0
18000,1,0
27955,1,0
14565,1,0
23815,0,0
25570,0,0
8344,0,0
21251,0,0
26679,0,0
22890,1,0
9487,1,0
20350,0,0
36829,1,0
17895,1,0
8221,0,0
22894,0,0
28637,1,0
25589,0,0
24469,0,0
3884,1,0
27541,0,0
22206,0,0
1861,1,0
7176,0,0
11975,1,0
26857,0,0
8911,0,0
18515,1,0
8254,0,0
17920,1,0
23458,1,0
11141,1,0
28815,1,0
28321,1,0
29228,1,0
19686,1,0
24386,0,0
23475,1,0
3304,0,0
35049,1,0
27865,0,0
10683,1,0
24129,0,0
26760,1,0
35028,1,0
2914,1,0
20318,1,0
10485,0,0
25593,0,0
15640,1,0
9832,0,0
2295,0,0
472,0,0
28554,1,0
7681,1,0
27661,1,0
16988,0,0
16344,1,0
2412,1,0
9415,0,0
25833,0,0
29576,1,0
5507,1,0
34186,1,0
35440,1,0
2641,0,0
6935,0,0
27144,0,0
25456,0,0
11610,0,0
16994,1,0
6805,1,0
6849,1,0
9467,0,0
21719,0,0
10524,1,0
8721,0,0
3459,1,0
10642,0,0
37686,1,0
38641,1,0
27650,1,0
34246,1,0
1751,1,0
18760,1,0
13562,1,0
17681,1,0
18114,1,0
28999,0,0
17811,1,0
18805,1,0
29708,1,0
14269,1,0
8152,1,0
15509,1,0
20702,1,0
24994,1,0
37337,1,0
24486,0,0
23220,1,0
35931,0,0
6865,1,0
15819,1,0
16382,1,0
29375,1,0
2290,1,0
9383,1,0
36073,1,0
2566,0,0
9668,0,0
27900,0,0
16960,0,0
11954,1,0
11957,1,0
24770,0,0
28263,1,0
19355,1,0
8461,1,0
2743,1,0
26010,1,0
34156,1,0
11509,0,0
4899,1,0
39520,0,0
37744,1,0
25383,0,0
18270,1,0
9963,1,0
28745,1,0
28377,1,0
25906,1,0
27123,1,0
6629,0,0
25532,0,0
24448,1,0
1221,1,0
1009,1,0
8912,1,0
7970,0,0
29721,1,0
21943,1,0
26349,1,0
24889,1,0
11257,0,0
27050,0,0
3472,0,0
19579,1,0
18976,1,0
4980,1,0
28005,1,0
18693,1,0
11015,1,0
4677,1,0
2289,1,0
24952,1,0
26869,0,0
1301,1,0
3258,0,0
28016,1,0
23111,1,0
27322,1,0
12441,1,0
168,0,0
38763,1,0
12108,1,0
13706,1,0
7077,0,0
5724,1,0
12035,0,0
22495,0,0
29377,1,0
9359,0,0
23043,0,0
25284,0,0
7699,0,0
28772,1,0
11987,0,0
11275,1,0
8777,0,0
38462,0,0
26157,0,0
15505,1,0
34106,1,0
25328,1,0
8277,1,0
28545,1,0
17804,1,0
17040,1,0
22649,0,0
3699,0,0
24870,1,0
20422,0,0
27246,0,0
8330,0,0
11660,1,0
3271,1,0
1915,1,0
10878,1,0
6793,1,0
8662,0,0
3507,0,0
11832,1,0
14662,1,0
26080,0,0
27674,1,0
19668,1,0
1593,1,0
3967,1,0
21701,1,0
3767,1,0
3108,0,0
29639,1,0
12106,1,0
39834,0,0
27180,0,0
11293,1,0
20357,1,0
9408,0,0
11000,0,0
10939,0,0
37503,1,0
24906,1,0
21474,0,0
17293,1,0
3768,1,0
12077,1,0
7096,0,0
2870,1,0
26396,1,0
17540,1,0
6894,1,0
6143,1,0
2373,1,0
25169,1,0
39455,0,0
25225,1,0
6914,1,0
29530,1,0
27154,0,0
11578,1,0
20881,1,0
4014,0,0
26543,0,0
1553,1,0
19027,1,0
27380,1,0
17980,1,0
26905,1,0
6892,0,0
22730,1,0
27826,1,0
23945,1,0
4332,1,0
1476,1,0
37479,1,0
11543,0,0
9978,1,0
2445,1,0
28123,1,0
12137,1,0
2646,0,0
