,z,cluster
33522,0,-1
273,1,-1
31697,0,-1
5561,0,-1
19268,1,-1
27014,1,-1
5542,0,-1
21348,1,-1
38990,0,-1
20722,0,-1
35241,0,-1
30971,1,-1
10472,1,-1
193,1,-1
30757,0,-1
36575,0,-1
37099,0,-1
20305,1,-1
13324,0,-1
20109,0,-1
30081,1,-1
32586,0,-1
32983,1,-1
33041,0,-1
31585,0,-1
37026,0,-1
35157,0,-1
25337,0,-1
38415,0,-1
37051,0,-1
37899,0,-1
32552,0,-1
38136,0,-1
31290,0,-1
37689,0,-1
31058,0,-1
30449,1,-1
32014,1,-1
31709,1,-1
30471,1,-1
30730,0,-1
35300,0,-1
32209,1,-1
27053,1,-1
31978,0,-1
29,1,-1
26,1,-1
24257,1,-1
33002,1,-1
38538,0,-1
32710,1,-1
30234,0,-1
35521,0,-1
34501,0,-1
31066,0,-1
36659,1,-1
24281,1,-1
21791,1,-1
32503,0,-1
19054,0,-1
30218,1,-1
31882,1,-1
33671,0,-1
25703,0,-1
24456,0,-1
38635,0,-1
31934,1,-1
31258,1,-1
31204,1,-1
458,1,-1
34668,0,-1
36419,0,-1
36380,0,-1
31724,1,-1
9197,0,-1
31189,1,-1
32236,0,-1
18191,0,-1
38649,0,-1
33313,1,-1
605,1,-1
19080,0,-1
38974,0,-1
35872,0,-1
33052,1,-1
31922,1,-1
30623,1,-1
32512,1,-1
32358,0,-1
36450,1,-1
32312,0,-1
20046,1,-1
6204,0,-1
30107,0,-1
36964,0,-1
3070,1,-1
37270,1,-1
34469,0,-1
34225,0,-1
438,1,-1
10146,0,-1
15097,0,-1
1134,1,-1
37293,0,-1
32551,1,-1
13512,0,-1
7793,1,-1
37536,0,-1
34327,0,-1
5131,0,-1
32825,1,-1
21774,1,-1
9985,0,-1
31253,0,-1
88,1,-1
36538,0,-1
30861,0,-1
30614,0,-1
37047,0,-1
10192,1,-1
19083,0,-1
658,1,-1
19524,0,-1
13276,0,-1
32967,1,-1
36450,0,-1
36947,0,-1
24747,0,-1
31037,1,-1
37487,0,-1
35307,0,-1
32519,0,-1
15090,0,-1
30324,0,-1
11379,0,-1
35981,1,-1
37891,0,-1
20695,0,-1
28508,1,-1
37898,0,-1
33038,1,-1
31558,1,-1
37520,0,-1
14978,0,-1
161,1,-1
5,0,-1
32844,0,-1
35929,1,-1
10393,1,-1
35833,0,-1
19297,0,-1
20191,1,-1
13601,0,-1
36694,0,-1
37349,0,-1
35419,0,-1
616,1,-1
32996,0,-1
30243,1,-1
35297,0,-1
30,0,-1
30761,1,-1
34915,0,-1
31407,0,-1
21446,1,-1
20732,0,-1
39042,0,-1
20068,1,-1
35498,0,-1
37692,0,-1
33016,0,-1
22307,1,-1
37745,0,-1
37681,0,-1
31130,1,-1
20022,0,-1
4953,0,-1
15026,0,-1
17376,0,-1
36948,0,-1
32122,1,-1
26813,1,-1
35592,1,-1
4896,0,-1
23643,1,-1
583,1,-1
38717,0,-1
21323,1,-1
20093,0,-1
33417,0,-1
30320,0,-1
31389,1,-1
32476,1,-1
6424,1,-1
33529,0,-1
36123,0,-1
20623,0,-1
34560,0,-1
35928,0,-1
18770,0,-1
31576,1,-1
8583,1,-1
6244,0,-1
36531,1,-1
32284,0,-1
32205,1,-1
5748,0,-1
31871,0,-1
10060,0,-1
33677,1,-1
37227,1,-1
22765,1,-1
14331,0,-1
7259,0,-1
5970,0,-1
31741,1,-1
509,1,-1
156,0,-1
5042,1,-1
18815,0,-1
33030,0,-1
38410,1,-1
32961,0,-1
31648,0,-1
36743,0,-1
85,1,-1
34606,0,-1
30322,0,-1
30477,0,-1
32338,0,-1
23044,1,-1
33125,1,-1
16673,0,-1
31956,0,-1
10092,0,-1
33066,0,-1
34674,0,-1
449,1,-1
6224,0,-1
11800,0,-1
31007,1,-1
37299,1,-1
2022,0,-1
1239,0,-1
1100,1,-1
38064,0,-1
34756,0,-1
18762,0,-1
20205,0,-1
38160,0,-1
34938,1,-1
33301,1,-1
38125,0,-1
30285,0,-1
32511,1,-1
37387,1,-1
6411,1,-1
33523,1,-1
36876,0,-1
27150,1,-1
26840,1,-1
34168,0,-1
4694,0,-1
33229,0,-1
31228,1,-1
20038,0,-1
35040,0,-1
32753,0,-1
28631,0,-1
34620,0,-1
30624,1,-1
32956,0,-1
31649,1,-1
31523,0,-1
35185,0,-1
34765,0,-1
34707,0,-1
32912,0,-1
35591,0,-1
10225,1,-1
253,1,-1
37156,0,-1
17285,0,-1
19528,0,-1
10465,1,-1
33969,0,-1
38373,1,-1
32854,0,-1
35293,0,-1
20761,0,-1
31012,0,-1
38209,0,-1
32329,1,-1
4204,0,-1
21471,1,-1
11349,0,-1
32155,0,-1
34570,0,-1
7036,0,-1
31894,1,-1
8182,0,-1
35643,1,-1
7321,0,-1
22865,1,-1
32959,0,-1
292,1,-1
34489,0,-1
36243,1,-1
30219,0,-1
21442,1,-1
31974,0,-1
32139,0,-1
36246,1,-1
32170,0,-1
37712,0,-1
32664,1,-1
30781,0,-1
32912,1,-1
33197,0,-1
30290,0,-1
32185,0,-1
317,1,-1
32761,0,-1
30222,1,-1
20288,0,-1
20137,1,-1
6086,1,-1
31135,1,-1
5774,1,-1
30487,1,-1
30359,1,-1
36171,0,-1
34256,0,-1
30876,1,-1
32449,0,-1
34619,0,-1
18539,0,-1
31034,1,-1
31015,1,-1
10138,1,-1
35552,0,-1
30444,1,-1
26382,0,-1
30025,0,-1
90,1,-1
35669,0,-1
37250,0,-1
31451,1,-1
36731,0,-1
18885,0,-1
32825,0,-1
21425,0,-1
33363,1,-1
34278,0,-1
38153,1,-1
18239,0,-1
542,1,-1
31294,0,-1
37511,0,-1
36593,0,-1
45,0,-1
32766,1,-1
37393,0,-1
18895,0,-1
9957,0,-1
18851,0,-1
30352,0,-1
31103,1,-1
26948,1,-1
26531,1,-1
28648,0,-1
31335,1,-1
32696,1,-1
30856,0,-1
20121,1,-1
10044,0,-1
1047,1,-1
17616,0,-1
36969,0,-1
31011,0,-1
34897,0,-1
21756,1,-1
6871,0,-1
20268,1,-1
26988,1,-1
33170,0,-1
31701,1,-1
32917,0,-1
17402,0,-1
31118,0,-1
14528,0,-1
20053,0,-1
31955,0,-1
21522,1,-1
360,1,-1
20276,1,-1
31551,1,-1
37394,0,-1
36825,0,-1
33122,1,-1
23883,0,-1
38430,1,-1
35994,0,-1
38902,0,-1
31144,1,-1
32236,1,-1
21816,1,-1
31479,0,-1
32432,0,-1
33698,0,-1
30192,1,-1
26536,1,-1
32430,1,-1
9181,0,-1
32686,1,-1
33115,1,-1
36117,1,-1
9857,1,-1
23877,0,-1
30678,1,-1
35289,0,-1
32534,1,-1
37576,0,-1
34791,0,-1
36054,0,-1
31734,1,-1
34534,0,-1
1527,0,-1
33162,1,-1
16644,0,-1
33399,1,-1
11822,0,-1
36082,0,-1
33064,1,-1
34634,0,-1
36000,0,-1
2754,0,-1
19252,0,-1
33604,1,-1
20653,0,-1
36531,0,-1
30016,0,-1
6084,1,-1
36401,1,-1
38242,0,-1
19019,0,-1
20799,0,-1
10063,0,-1
34328,0,-1
31010,1,-1
20128,0,-1
578,1,-1
30062,1,-1
35091,0,-1
18817,0,-1
45,1,-1
5008,0,-1
31106,0,-1
20574,0,-1
33648,1,-1
36207,0,-1
34644,0,-1
6221,0,-1
20046,0,-1
36435,0,-1
30292,0,-1
31861,0,-1
34745,0,-1
26390,0,-1
18624,0,-1
5013,0,-1
34586,0,-1
10108,0,-1
31434,1,-1
24332,1,-1
36101,0,-1
33441,0,-1
32395,0,-1
38247,0,-1
1045,1,-1
28218,0,-1
39089,0,-1
32187,1,-1
25084,0,-1
97,1,-1
35895,0,-1
30400,1,-1
21432,0,-1
32855,0,-1
18511,0,-1
30888,1,-1
27332,1,-1
30548,1,-1
26405,0,-1
18523,0,-1
33443,1,-1
10215,0,-1
7242,0,-1
18949,0,-1
6328,0,-1
10108,1,-1
33226,0,-1
20213,0,-1
35373,0,-1
5440,1,-1
4899,0,-1
31059,1,-1
19207,0,-1
34827,0,-1
32910,0,-1
23823,1,-1
32553,1,-1
33006,0,-1
548,1,-1
32573,1,-1
31379,1,-1
30762,1,-1
30059,0,-1
33436,1,-1
300,1,-1
10042,1,-1
36318,0,-1
20304,1,-1
30652,0,-1
38549,0,-1
36238,1,-1
36562,0,-1
32824,0,-1
34558,0,-1
33475,1,-1
30611,0,-1
33050,1,-1
31376,1,-1
34482,0,-1
32836,0,-1
30385,0,-1
31174,0,-1
25658,0,-1
37934,0,-1
10341,1,-1
31448,1,-1
10126,1,-1
30823,1,-1
24126,0,-1
54,0,-1
11362,0,-1
4912,0,-1
34686,0,-1
36556,0,-1
32556,1,-1
36288,0,-1
2796,0,-1
37098,0,-1
35599,0,-1
21784,1,-1
10508,1,-1
38416,1,-1
32778,0,-1
31252,0,-1
276,1,-1
31749,0,-1
35096,0,-1
35560,0,-1
20092,1,-1
9189,0,-1
36347,1,-1
34831,0,-1
19412,0,-1
34603,1,-1
28636,0,-1
32604,1,-1
30932,1,-1
1631,1,-1
34107,0,-1
33169,1,-1
34153,0,-1
23649,1,-1
30666,0,-1
25023,0,-1
32359,1,-1
38726,0,-1
1353,1,-1
33447,1,-1
37408,0,-1
3959,1,-1
32962,1,-1
31301,0,-1
39012,0,-1
32565,0,-1
18986,0,-1
30597,0,-1
10179,0,-1
20153,0,-1
19109,0,-1
6837,0,-1
16703,0,-1
38512,0,-1
957,1,-1
24205,1,-1
3914,0,-1
18845,0,-1
4931,0,-1
31329,1,-1
20598,0,-1
5027,1,-1
34721,0,-1
20594,0,-1
32169,1,-1
5005,0,-1
32860,0,-1
21625,1,-1
37217,0,-1
26819,1,-1
19284,0,-1
34980,1,-1
4791,0,-1
31066,1,-1
30102,1,-1
37837,0,-1
6423,0,-1
21337,1,-1
30955,1,-1
38623,0,-1
35401,1,-1
31013,0,-1
36255,0,-1
151,0,-1
32865,1,-1
36189,0,-1
31986,1,-1
32966,1,-1
31938,1,-1
21431,1,-1
36385,0,-1
39088,1,-1
26383,0,-1
30538,0,-1
20212,1,-1
35752,0,-1
35796,0,-1
38966,0,-1
32093,1,-1
23628,0,-1
10308,1,-1
32703,0,-1
33186,1,-1
37065,0,-1
17369,0,-1
1732,0,-1
32886,0,-1
13625,0,-1
38084,0,-1
34025,0,-1
37776,0,-1
37498,0,-1
35766,1,-1
29067,0,-1
33390,1,-1
33323,1,-1
34444,0,-1
30315,1,-1
35758,1,-1
37679,0,-1
32906,0,-1
26895,1,-1
35790,1,-1
37639,0,-1
32581,1,-1
30914,0,-1
34934,1,-1
32797,0,-1
38027,0,-1
35869,1,-1
30646,0,-1
25047,0,-1
32080,1,-1
30121,1,-1
36943,0,-1
32589,1,-1
32379,1,-1
36136,0,-1
20627,0,-1
1347,1,-1
39023,0,-1
21783,0,-1
19117,0,-1
31569,1,-1
32391,1,-1
1098,1,-1
32878,0,-1
34164,0,-1
37525,0,-1
18756,0,-1
6140,0,-1
36311,0,-1
31472,1,-1
31372,0,-1
35933,0,-1
221,1,-1
34607,0,-1
33745,0,-1
34726,1,-1
10323,0,-1
33185,1,-1
34596,1,-1
30948,0,-1
35769,0,-1
36314,1,-1
36818,0,-1
276,0,-1
18796,0,-1
34309,1,-1
33533,0,-1
31885,1,-1
23245,0,-1
20055,0,-1
31232,0,-1
36521,0,-1
139,1,-1
34928,0,-1
31051,0,-1
33626,1,-1
20837,1,-1
10241,0,-1
30557,0,-1
37328,0,-1
31436,0,-1
32399,0,-1
18145,0,-1
33237,0,-1
34227,0,-1
34927,0,-1
10211,1,-1
32559,1,-1
6381,0,-1
33431,0,-1
21347,1,-1
30475,1,-1
31639,0,-1
32794,1,-1
31994,1,-1
37103,1,-1
10320,0,-1
21532,1,-1
18944,0,-1
10115,0,-1
18891,0,-1
33921,0,-1
19246,1,-1
36193,0,-1
33333,0,-1
30415,1,-1
32743,1,-1
38423,0,-1
33048,1,-1
21315,1,-1
18993,0,-1
37362,0,-1
35182,0,-1
20713,0,-1
30800,1,-1
30726,0,-1
31216,0,-1
26995,1,-1
6427,0,-1
38194,0,-1
28208,0,-1
30911,0,-1
