,z,cluster
78747,1,0
68169,1,0
68836,1,0
75121,1,0
76228,1,0
27715,0,0
20997,0,0
21138,0,0
67907,1,0
9525,0,0
26980,0,0
17124,0,0
54749,1,0
54321,1,0
9738,0,0
21953,0,0
6676,0,0
74201,1,0
73095,1,0
4029,0,0
27324,0,0
41835,1,0
53309,1,0
42903,1,0
2063,0,0
60348,1,0
68292,1,0
23411,0,0
59927,1,0
25734,0,0
23951,0,0
21252,0,0
50579,1,0
3506,0,0
66774,1,0
28420,0,0
74460,1,0
67762,1,0
27557,0,0
11101,0,0
25346,0,0
78080,1,0
57642,1,0
39892,0,0
40859,1,0
22116,0,0
54300,1,0
52215,1,0
74789,1,0
43534,1,0
11024,0,0
23616,0,0
7970,0,0
50805,1,0
77170,1,0
52574,1,0
54764,1,0
7123,0,0
42935,1,0
66400,1,0
62323,1,0
79610,1,0
78665,1,0
69429,1,0
63280,1,0
445,0,0
54440,1,0
69352,1,0
58403,1,0
42951,1,0
52195,1,0
536,0,0
67685,1,0
50389,1,0
24200,0,0
77649,1,0
6799,0,0
29171,0,0
61890,1,0
68682,1,0
8293,0,0
77317,1,0
69381,1,0
9662,0,0
8498,0,0
74116,1,0
66261,1,0
6992,0,0
67271,1,0
39748,0,0
41392,1,0
22806,0,0
74129,1,0
27406,0,0
29495,0,0
42905,1,0
66888,1,0
39263,0,0
73907,1,0
44589,1,0
25956,0,0
10840,0,0
20860,0,0
23155,0,0
28649,0,0
74914,1,0
40877,1,0
22877,0,0
41968,1,0
58931,1,0
42934,1,0
1641,0,0
52090,1,0
55031,1,0
28406,0,0
59810,1,0
53719,1,0
8571,0,0
8755,0,0
68513,1,0
29730,0,0
55163,1,0
54245,1,0
55387,1,0
74195,1,0
78004,1,0
23734,0,0
58896,1,0
27915,0,0
4398,0,0
26038,0,0
1570,0,0
69924,1,0
66748,1,0
68984,1,0
22058,0,0
62588,1,0
59144,1,0
43205,1,0
62834,1,0
69321,1,0
22535,0,0
78260,1,0
63363,1,0
24166,0,0
65013,1,0
73841,1,0
8165,0,0
52685,1,0
53295,1,0
50817,1,0
61688,1,0
60435,1,0
69901,1,0
27459,0,0
11225,0,0
65636,1,0
7144,0,0
11300,0,0
5965,0,0
2822,0,0
8294,0,0
74203,1,0
6633,0,0
8691,0,0
56968,1,0
24121,0,0
25591,0,0
2170,0,0
51859,1,0
75334,1,0
53699,1,0
4252,0,0
11881,0,0
59024,1,0
52193,1,0
24639,0,0
6561,0,0
28131,0,0
39717,0,0
75448,1,0
50381,1,0
54656,1,0
29858,0,0
24340,0,0
43323,1,0
21962,0,0
58771,1,0
60622,1,0
54523,1,0
58019,1,0
78627,1,0
61459,1,0
22776,0,0
53813,1,0
23542,0,0
69027,1,0
49220,1,0
2416,0,0
7703,0,0
10735,0,0
64464,1,0
44069,1,0
67897,1,0
28143,0,0
74512,1,0
56437,1,0
8152,0,0
52075,1,0
11119,0,0
56632,1,0
11080,0,0
7891,0,0
60867,1,0
56068,1,0
26391,0,0
8169,0,0
25969,0,0
27351,0,0
77189,1,0
26059,0,0
162,0,0
39512,0,0
21068,0,0
9378,0,0
54282,1,0
3157,0,0
52484,1,0
2077,0,0
59862,1,0
42199,1,0
60292,1,0
69383,1,0
10707,0,0
51445,1,0
25513,0,0
58035,1,0
56111,1,0
41863,1,0
29534,0,0
64854,1,0
56588,1,0
43290,1,0
28826,0,0
58092,1,0
53546,1,0
55697,1,0
26969,0,0
68470,1,0
52099,1,0
6672,0,0
27794,0,0
41849,1,0
53492,1,0
22832,0,0
61133,1,0
63153,1,0
6347,0,0
29919,0,0
22193,0,0
54421,1,0
52640,1,0
8591,0,0
74254,1,0
69152,1,0
27943,0,0
23416,0,0
231,0,0
132,0,0
63762,1,0
39960,0,0
43316,1,0
1995,0,0
52899,1,0
4113,0,0
78707,1,0
11117,0,0
3086,0,0
56114,1,0
56458,1,0
43049,1,0
52411,1,0
51721,1,0
983,0,0
69992,1,0
74996,1,0
28830,0,0
55839,1,0
10385,0,0
26804,0,0
65408,1,0
23031,0,0
57047,1,0
10940,0,0
54465,1,0
53200,1,0
53391,1,0
27245,0,0
2219,0,0
21900,0,0
27225,0,0
59122,1,0
52752,1,0
54328,1,0
56803,1,0
25068,0,0
10854,0,0
51230,1,0
21559,0,0
51907,1,0
41700,1,0
10418,0,0
8387,0,0
42670,1,0
58020,1,0
73767,1,0
61175,1,0
62010,1,0
11584,0,0
51431,1,0
10769,0,0
68496,1,0
58594,1,0
60702,1,0
52877,1,0
11061,0,0
69113,1,0
43054,1,0
49848,1,0
53726,1,0
23484,0,0
8701,0,0
3919,0,0
68449,1,0
957,0,0
10622,0,0
41765,1,0
68873,1,0
54930,1,0
53250,1,0
39313,0,0
8750,0,0
56878,1,0
39650,0,0
43282,1,0
58264,1,0
22454,0,0
4922,0,0
829,0,0
23310,0,0
25899,0,0
65453,1,0
66299,1,0
75575,1,0
51828,1,0
26536,0,0
69892,1,0
11741,0,0
10384,0,0
42002,1,0
63646,1,0
22884,0,0
58629,1,0
58801,1,0
66177,1,0
43621,1,0
26377,0,0
54046,1,0
68838,1,0
51657,1,0
63406,1,0
25213,0,0
66627,1,0
65540,1,0
53137,1,0
6146,0,0
52889,1,0
24387,0,0
68574,1,0
44715,1,0
21223,0,0
73774,1,0
59654,1,0
4594,0,0
55044,1,0
68769,1,0
56652,1,0
44175,1,0
67815,1,0
8843,0,0
51997,1,0
4099,0,0
7716,0,0
27486,0,0
75017,1,0
66606,1,0
79690,1,0
58768,1,0
52031,1,0
6337,0,0
78275,1,0
41641,1,0
77138,1,0
22028,0,0
42052,1,0
28507,0,0
56586,1,0
67981,1,0
57327,1,0
55104,1,0
11419,0,0
59432,1,0
39807,0,0
56698,1,0
29249,0,0
42261,1,0
26035,0,0
39480,0,0
10822,0,0
334,0,0
65398,1,0
69809,1,0
21332,0,0
2054,0,0
22841,0,0
8851,0,0
60444,1,0
43047,1,0
56700,1,0
74693,1,0
67128,1,0
62228,1,0
51562,1,0
52061,1,0
5022,0,0
42671,1,0
52007,1,0
59252,1,0
64917,1,0
59732,1,0
7821,0,0
11467,0,0
27069,0,0
28468,0,0
68043,1,0
8622,0,0
67507,1,0
69604,1,0
51189,1,0
22154,0,0
74895,1,0
51768,1,0
65899,1,0
60942,1,0
3589,0,0
11189,0,0
43016,1,0
42747,1,0
23872,0,0
29777,0,0
57485,1,0
56984,1,0
57037,1,0
77043,1,0
29897,0,0
43182,1,0
56657,1,0
24500,0,0
42582,1,0
53713,1,0
64839,1,0
43209,1,0
9726,0,0
20414,0,0
215,0,0
62796,1,0
66133,1,0
61211,1,0
68830,1,0
63368,1,0
971,0,0
716,0,0
42692,1,0
3040,0,0
23412,0,0
29412,0,0
25637,0,0
64855,1,0
42689,1,0
7128,0,0
69024,1,0
50574,1,0
8967,0,0
63929,1,0
9010,0,0
2767,0,0
51688,1,0
75606,1,0
9768,0,0
23654,0,0
64601,1,0
69140,1,0
25411,0,0
44845,1,0
52718,1,0
69961,1,0
57998,1,0
55708,1,0
56680,1,0
2659,0,0
40771,1,0
22001,0,0
25228,0,0
57433,1,0
27018,0,0
10685,0,0
68002,1,0
52217,1,0
63288,1,0
10782,0,0
67076,1,0
56646,1,0
65360,1,0
42094,1,0
62630,1,0
10883,0,0
51281,1,0
61285,1,0
4087,0,0
39212,0,0
66047,1,0
41627,1,0
3372,0,0
8282,0,0
362,0,0
67853,1,0
20884,0,0
21827,0,0
67971,1,0
3226,0,0
78735,1,0
22202,0,0
52316,1,0
9756,0,0
68099,1,0
41866,1,0
57984,1,0
59398,1,0
58632,1,0
39857,0,0
10770,0,0
53125,1,0
2200,0,0
73718,1,0
3244,0,0
21394,0,0
3738,0,0
58902,1,0
40802,1,0
28297,0,0
62620,1,0
77985,1,0
22276,0,0
58223,1,0
54872,1,0
8732,0,0
68924,1,0
42496,1,0
57498,1,0
74303,1,0
42122,1,0
10575,0,0
56325,1,0
27649,0,0
11719,0,0
43414,1,0
24705,0,0
55312,1,0
62263,1,0
58191,1,0
67708,1,0
25098,0,0
24883,0,0
24483,0,0
52465,1,0
52417,1,0
75118,1,0
63314,1,0
64556,1,0
62836,1,0
60428,1,0
8144,0,0
65522,1,0
78440,1,0
23889,0,0
399,0,0
50961,1,0
28277,0,0
8797,0,0
17066,0,0
10942,0,0
25207,0,0
44162,1,0
21956,0,0
66430,1,0
9663,0,0
4613,0,0
63746,1,0
21241,0,0
59142,1,0
39108,0,0
76236,1,0
39935,0,0
64765,1,0
6583,0,0
39584,0,0
59859,1,0
69927,1,0
74680,1,0
74086,1,0
43464,1,0
2569,0,0
43044,1,0
26979,0,0
74176,1,0
27160,0,0
25915,0,0
21887,0,0
8031,0,0
402,0,0
43833,1,0
22627,0,0
2543,0,0
2681,0,0
39667,0,0
27781,0,0
3286,0,0
60455,1,0
4775,0,0
22730,0,0
66574,1,0
8650,0,0
39213,0,0
57676,1,0
58030,1,0
77651,1,0
28200,0,0
60375,1,0
61192,1,0
74302,1,0
23067,0,0
63170,1,0
64536,1,0
65052,1,0
16980,0,0
79301,1,0
574,0,0
56545,1,0
77188,1,0
10239,0,0
9723,0,0
1129,0,0
1984,0,0
6569,0,0
56507,1,0
54834,1,0
56446,1,0
65532,1,0
4103,0,0
55899,1,0
55564,1,0
25476,0,0
11219,0,0
23184,0,0
29059,0,0
25857,0,0
78432,1,0
6421,0,0
53502,1,0
42389,1,0
77906,1,0
53544,1,0
42660,1,0
74838,1,0
68729,1,0
69905,1,0
8899,0,0
23204,0,0
74949,1,0
53852,1,0
8606,0,0
11214,0,0
24377,0,0
29122,0,0
22240,0,0
55570,1,0
29272,0,0
68881,1,0
68692,1,0
29868,0,0
24625,0,0
75179,1,0
22845,0,0
952,0,0
69108,1,0
65719,1,0
3225,0,0
8065,0,0
42117,1,0
61697,1,0
61095,1,0
52074,1,0
39636,0,0
28096,0,0
59197,1,0
74288,1,0
22909,0,0
8970,0,0
2036,0,0
25111,0,0
67590,1,0
62709,1,0
28053,0,0
53259,1,0
42310,1,0
43337,1,0
8339,0,0
59320,1,0
77447,1,0
74111,1,0
44853,1,0
29141,0,0
68706,1,0
22194,0,0
44084,1,0
60470,1,0
38443,0,0
55039,1,0
2906,0,0
62614,1,0
61411,1,0
65614,1,0
60471,1,0
25320,0,0
3615,0,0
75456,1,0
27835,0,0
11229,0,0
25963,0,0
11149,0,0
43508,1,0
62932,1,0
55172,1,0
2907,0,0
78186,1,0
58158,1,0
42020,1,0
53211,1,0
2954,0,0
63066,1,0
61743,1,0
75189,1,0
344,0,0
3885,0,0
51769,1,0
1710,0,0
55196,1,0
23511,0,0
53370,1,0
77456,1,0
52763,1,0
52978,1,0
57700,1,0
69934,1,0
52608,1,0
54529,1,0
50649,1,0
74921,1,0
60995,1,0
60384,1,0
69141,1,0
64993,1,0
54742,1,0
53091,1,0
596,0,0
4219,0,0
10468,0,0
1419,0,0
6564,0,0
65513,1,0
29075,0,0
23648,0,0
66454,1,0
22119,0,0
41735,1,0
59733,1,0
42425,1,0
56087,1,0
40724,1,0
26887,0,0
3126,0,0
3795,0,0
55880,1,0
59179,1,0
68536,1,0
5979,0,0
23299,0,0
58698,1,0
78120,1,0
27700,0,0
24276,0,0
42470,1,0
315,0,0
29372,0,0
9589,0,0
27187,0,0
8641,0,0
22503,0,0
63246,1,0
57828,1,0
69307,1,0
10420,0,0
57271,1,0
7871,0,0
107,0,0
43078,1,0
64391,1,0
77735,1,0
61553,1,0
25957,0,0
1695,0,0
29217,0,0
66104,1,0
54057,1,0
42239,1,0
53801,1,0
28847,0,0
42846,1,0
3452,0,0
638,0,0
74637,1,0
17139,0,0
23313,0,0
68353,1,0
4832,0,0
62371,1,0
24085,0,0
55808,1,0
44182,1,0
11064,0,0
4153,0,0
58953,1,0
3229,0,0
75161,1,0
7686,0,0
11738,0,0
75083,1,0
23270,0,0
54980,1,0
43341,1,0
27323,0,0
10497,0,0
57628,1,0
62841,1,0
28108,0,0
65065,1,0
27615,0,0
66701,1,0
57412,1,0
9315,0,0
24474,0,0
8587,0,0
53552,1,0
1353,0,0
23530,0,0
67688,1,0
52399,1,0
65250,1,0
65761,1,0
55587,1,0
42092,1,0
54163,1,0
25459,0,0
69749,1,0
22868,0,0
26008,0,0
1053,0,0
62768,1,0
12024,0,0
1041,0,0
48090,1,0
54846,1,0
68057,1,0
65137,1,0
57583,1,0
63553,1,0
28774,0,0
55261,1,0
78272,1,0
63410,1,0
39569,0,0
9479,0,0
350,0,0
55249,1,0
29542,0,0
59066,1,0
23274,0,0
1347,0,0
54865,1,0
6691,0,0
25893,0,0
68843,1,0
62385,1,0
64297,1,0
38981,0,0
65662,1,0
43133,1,0
2747,0,0
22712,0,0
28851,0,0
21549,0,0
62051,1,0
76984,1,0
8853,0,0
11630,0,0
56967,1,0
53549,1,0
52937,1,0
56554,1,0
69074,1,0
29554,0,0
20398,0,0
43472,1,0
56281,1,0
2216,0,0
53690,1,0
16949,0,0
24096,0,0
58003,1,0
31521,0,0
3081,0,0
1231,0,0
53405,1,0
22189,0,0
39978,0,0
22461,0,0
3837,0,0
55903,1,0
62030,1,0
3357,0,0
58724,1,0
28794,0,0
41311,1,0
75366,1,0
52334,1,0
41520,1,0
53191,1,0
54217,1,0
62864,1,0
23494,0,0
21399,0,0
51662,1,0
55731,1,0
52769,1,0
68463,1,0
10955,0,0
56937,1,0
55496,1,0
60409,1,0
28791,0,0
10676,0,0
4834,0,0
12203,0,0
2756,0,0
7839,0,0
58190,1,0
61130,1,0
27334,0,0
8709,0,0
21546,0,0
74833,1,0
3238,0,0
9141,0,0
53847,1,0
40864,1,0
57600,1,0
58101,1,0
22133,0,0
64850,1,0
41245,1,0
62312,1,0
9298,0,0
25884,0,0
54762,1,0
53517,1,0
22756,0,0
75470,1,0
27896,0,0
9531,0,0
376,0,0
57519,1,0
21572,0,0
23246,0,0
63014,1,0
8449,0,0
17106,0,0
9536,0,0
22136,0,0
73983,1,0
53424,1,0
28831,0,0
59784,1,0
28659,0,0
10444,0,0
2043,0,0
23801,0,0
66152,1,0
68737,1,0
55550,1,0
23833,0,0
59177,1,0
78149,1,0
39864,0,0
41541,1,0
73904,1,0
56162,1,0
945,0,0
3499,0,0
8529,0,0
24237,0,0
63323,1,0
56606,1,0
9343,0,0
10789,0,0
40782,1,0
10258,0,0
63463,1,0
63627,1,0
53880,1,0
77924,1,0
54521,1,0
66302,1,0
2812,0,0
43665,1,0
58519,1,0
69511,1,0
55970,1,0
43333,1,0
73834,1,0
54525,1,0
43799,1,0
43352,1,0
78373,1,0
74608,1,0
41841,1,0
41804,1,0
62752,1,0
42888,1,0
77736,1,0
442,0,0
53071,1,0
25801,0,0
6931,0,0
29181,0,0
63316,1,0
77129,1,0
27859,0,0
21073,0,0
52001,1,0
61868,1,0
77374,1,0
39376,0,0
42724,1,0
29742,0,0
53371,1,0
28263,0,0
57806,1,0
3106,0,0
23888,0,0
11776,0,0
39609,0,0
61026,1,0
23778,0,0
74908,1,0
44768,1,0
69954,1,0
3318,0,0
10377,0,0
58083,1,0
382,0,0
28523,0,0
43004,1,0
65291,1,0
74627,1,0
22551,0,0
21157,0,0
1553,0,0
56160,1,0
52415,1,0
54621,1,0
73901,1,0
2434,0,0
8465,0,0
28304,0,0
10941,0,0
28920,0,0
58726,1,0
1532,0,0
55607,1,0
50821,1,0
63187,1,0
54031,1,0
65886,1,0
67030,1,0
1909,0,0
63956,1,0
51615,1,0
4705,0,0
26838,0,0
43877,1,0
23954,0,0
54603,1,0
56574,1,0
67159,1,0
55943,1,0
67788,1,0
65767,1,0
7788,0,0
65170,1,0
24428,0,0
54315,1,0
63850,1,0
63768,1,0
54932,1,0
52377,1,0
4321,0,0
78524,1,0
40418,1,0
74182,1,0
41720,1,0
62761,1,0
28385,0,0
66341,1,0
65588,1,0
65367,1,0
60860,1,0
4764,0,0
56390,1,0
8787,0,0
5542,0,0
524,0,0
21272,0,0
41430,1,0
8926,0,0
6082,0,0
65164,1,0
62992,1,0
57143,1,0
27599,0,0
1826,0,0
58210,1,0
61884,1,0
39087,0,0
22745,0,0
6451,0,0
58935,1,0
67133,1,0
26163,0,0
62379,1,0
3288,0,0
78730,1,0
65947,1,0
55546,1,0
4756,0,0
60870,1,0
67752,1,0
65227,1,0
27580,0,0
186,0,0
11527,0,0
24128,0,0
59749,1,0
4714,0,0
77296,1,0
3794,0,0
57378,1,0
54855,1,0
3432,0,0
3032,0,0
27998,0,0
8857,0,0
3816,0,0
62416,1,0
68699,1,0
56982,1,0
60456,1,0
63962,1,0
4255,0,0
7897,0,0
55912,1,0
12118,0,0
52611,1,0
51031,1,0
59092,1,0
59724,1,0
2493,0,0
28347,0,0
43676,1,0
53720,1,0
59,0,0
66775,1,0
40809,1,0
59388,1,0
17214,0,0
56022,1,0
23485,0,0
65885,1,0
8694,0,0
63068,1,0
42258,1,0
42832,1,0
1241,0,0
6068,0,0
58965,1,0
39914,0,0
3864,0,0
51330,1,0
75393,1,0
62448,1,0
23846,0,0
29437,0,0
5945,0,0
73770,1,0
8658,0,0
1766,0,0
27140,0,0
1374,0,0
10879,0,0
41187,1,0
8470,0,0
67220,1,0
39186,0,0
53423,1,0
56258,1,0
62714,1,0
53365,1,0
39387,0,0
52658,1,0
39546,0,0
4165,0,0
58136,1,0
67519,1,0
4647,0,0
21901,0,0
67052,1,0
68173,1,0
69768,1,0
40810,1,0
43123,1,0
55953,1,0
23716,0,0
41319,1,0
11585,0,0
68262,1,0
3334,0,0
51207,1,0
54644,1,0
23919,0,0
27823,0,0
10912,0,0
9992,0,0
54009,1,0
21312,0,0
62375,1,0
68391,1,0
62242,1,0
75371,1,0
77911,1,0
23622,0,0
59430,1,0
77099,1,0
28094,0,0
56420,1,0
21261,0,0
74991,1,0
28225,0,0
65174,1,0
65956,1,0
11174,0,0
51468,1,0
42843,1,0
57664,1,0
1458,0,0
8030,0,0
22763,0,0
29231,0,0
57069,1,0
25077,0,0
53314,1,0
21526,0,0
24613,0,0
2305,0,0
68214,1,0
50904,1,0
12083,0,0
69349,1,0
9650,0,0
74430,1,0
29334,0,0
29352,0,0
59500,1,0
75223,1,0
9295,0,0
29253,0,0
7787,0,0
3212,0,0
44789,1,0
6642,0,0
65044,1,0
11329,0,0
24459,0,0
57810,1,0
42612,1,0
27016,0,0
61418,1,0
53916,1,0
52509,1,0
58773,1,0
66712,1,0
74030,1,0
52704,1,0
60562,1,0
64079,1,0
69058,1,0
40700,1,0
9097,0,0
68964,1,0
39948,0,0
10460,0,0
59835,1,0
6495,0,0
67547,1,0
56522,1,0
65397,1,0
25512,0,0
39991,0,0
65795,1,0
41408,1,0
29597,0,0
23534,0,0
58762,1,0
25638,0,0
31505,0,0
2272,0,0
22521,0,0
69269,1,0
2484,0,0
66385,1,0
8206,0,0
69166,1,0
4213,0,0
21402,0,0
52626,1,0
3598,0,0
39962,0,0
74845,1,0
56641,1,0
69202,1,0
21361,0,0
58613,1,0
60909,1,0
20843,0,0
53393,1,0
23019,0,0
17242,0,0
22428,0,0
41405,1,0
11390,0,0
63030,1,0
75352,1,0
24273,0,0
23532,0,0
52047,1,0
63215,1,0
28699,0,0
21281,0,0
24380,0,0
22293,0,0
61509,1,0
21473,0,0
29024,0,0
25961,0,0
6121,0,0
56221,1,0
62370,1,0
11245,0,0
68457,1,0
59651,1,0
2414,0,0
64046,1,0
78029,1,0
64869,1,0
64817,1,0
21202,0,0
23956,0,0
22172,0,0
66333,1,0
57198,1,0
27019,0,0
9120,0,0
59687,1,0
39193,0,0
76943,1,0
72238,1,0
58741,1,0
63226,1,0
9693,0,0
11206,0,0
78465,1,0
29538,0,0
21328,0,0
69709,1,0
551,0,0
2667,0,0
43633,1,0
53901,1,0
21575,0,0
56180,1,0
51089,1,0
50640,1,0
74165,1,0
7753,0,0
24420,0,0
2894,0,0
44797,1,0
23169,0,0
25293,0,0
11845,0,0
9089,0,0
69727,1,0
52730,1,0
4384,0,0
5060,0,0
75525,1,0
53282,1,0
56623,1,0
58854,1,0
78408,1,0
43834,1,0
22253,0,0
9692,0,0
24127,0,0
207,0,0
51443,1,0
9942,0,0
52972,1,0
1014,0,0
78325,1,0
42781,1,0
26861,0,0
24805,0,0
62854,1,0
43871,1,0
77422,1,0
11677,0,0
28369,0,0
24015,0,0
3228,0,0
8825,0,0
69792,1,0
40736,1,0
1056,0,0
41920,1,0
3254,0,0
22241,0,0
22764,0,0
52787,1,0
6726,0,0
6983,0,0
10974,0,0
56116,1,0
51254,1,0
5061,0,0
62213,1,0
55686,1,0
39980,0,0
22109,0,0
29568,0,0
44047,1,0
6733,0,0
21142,0,0
77348,1,0
11686,0,0
29185,0,0
43068,1,0
17011,0,0
42166,1,0
41633,1,0
68507,1,0
1460,0,0
55011,1,0
3744,0,0
4080,0,0
2819,0,0
54365,1,0
8565,0,0
66645,1,0
54527,1,0
54643,1,0
56693,1,0
75092,1,0
51156,1,0
59988,1,0
10619,0,0
21562,0,0
22713,0,0
24739,0,0
57029,1,0
8822,0,0
41373,1,0
672,0,0
62338,1,0
29736,0,0
29487,0,0
11679,0,0
8022,0,0
77755,1,0
42037,1,0
68858,1,0
68850,1,0
3135,0,0
58514,1,0
11554,0,0
59019,1,0
52029,1,0
43824,1,0
20951,0,0
25456,0,0
55952,1,0
29959,0,0
9984,0,0
55597,1,0
68271,1,0
21951,0,0
8900,0,0
57010,1,0
55992,1,0
38486,0,0
11768,0,0
42880,1,0
28514,0,0
63034,1,0
43218,1,0
51762,1,0
24052,0,0
6970,0,0
25945,0,0
10876,0,0
77409,1,0
27333,0,0
23671,0,0
77948,1,0
63344,1,0
50673,1,0
11270,0,0
4569,0,0
69068,1,0
11263,0,0
22930,0,0
55531,1,0
74479,1,0
39482,0,0
68285,1,0
26956,0,0
43588,1,0
67310,1,0
21848,0,0
54778,1,0
23946,0,0
3983,0,0
1513,0,0
41214,1,0
22214,0,0
61978,1,0
52246,1,0
61565,1,0
58755,1,0
61956,1,0
39344,0,0
49267,1,0
22226,0,0
62690,1,0
58255,1,0
57592,1,0
3336,0,0
39718,0,0
56584,1,0
9911,0,0
69675,1,0
27691,0,0
2452,0,0
43854,1,0
8585,0,0
74008,1,0
66096,1,0
43297,1,0
41825,1,0
29103,0,0
29851,0,0
63960,1,0
77224,1,0
21158,0,0
62070,1,0
78140,1,0
3633,0,0
17029,0,0
63435,1,0
74876,1,0
54316,1,0
16923,0,0
63308,1,0
64484,1,0
61450,1,0
40914,1,0
55945,1,0
42500,1,0
3213,0,0
52948,1,0
51751,1,0
22665,0,0
41525,1,0
24556,0,0
25890,0,0
52041,1,0
65375,1,0
78775,1,0
76831,1,0
53428,1,0
21517,0,0
31765,0,0
25554,0,0
53608,1,0
9477,0,0
379,0,0
26147,0,0
74200,1,0
29441,0,0
50967,1,0
61158,1,0
23652,0,0
8725,0,0
52225,1,0
74718,1,0
55358,1,0
24499,0,0
66731,1,0
11722,0,0
78480,1,0
6417,0,0
73762,1,0
63554,1,0
3753,0,0
65816,1,0
44644,1,0
65143,1,0
64992,1,0
29756,0,0
3969,0,0
10547,0,0
51975,1,0
5557,0,0
867,0,0
28466,0,0
9505,0,0
52849,1,0
29021,0,0
67218,1,0
2809,0,0
69826,1,0
12101,0,0
11230,0,0
57517,1,0
61248,1,0
57750,1,0
20965,0,0
27775,0,0
57440,1,0
22366,0,0
2717,0,0
69801,1,0
24993,0,0
66093,1,0
55723,1,0
65049,1,0
53984,1,0
57375,1,0
64041,1,0
52519,1,0
52416,1,0
39081,0,0
43684,1,0
43713,1,0
51820,1,0
51971,1,0
1688,0,0
3320,0,0
57197,1,0
2014,0,0
66382,1,0
24769,0,0
57981,1,0
28540,0,0
57784,1,0
23368,0,0
3577,0,0
77095,1,0
66809,1,0
63185,1,0
6446,0,0
69354,1,0
43694,1,0
65103,1,0
66579,1,0
29700,0,0
69416,1,0
25309,0,0
73918,1,0
66675,1,0
27388,0,0
64611,1,0
25299,0,0
69080,1,0
65268,1,0
79194,1,0
51813,1,0
63522,1,0
39002,0,0
65783,1,0
78036,1,0
65552,1,0
10417,0,0
23683,0,0
58395,1,0
78644,1,0
64296,1,0
58946,1,0
44658,1,0
23641,0,0
63245,1,0
7771,0,0
43841,1,0
41140,1,0
77342,1,0
61882,1,0
26679,0,0
65996,1,0
75019,1,0
29999,0,0
63624,1,0
3049,0,0
65874,1,0
74188,1,0
22013,0,0
56083,1,0
67960,1,0
54589,1,0
39715,0,0
26159,0,0
61188,1,0
28436,0,0
53886,1,0
6989,0,0
39661,0,0
66923,1,0
9324,0,0
58877,1,0
4771,0,0
7800,0,0
78421,1,0
67633,1,0
24901,0,0
25091,0,0
77928,1,0
78295,1,0
20916,0,0
64291,1,0
62977,1,0
25794,0,0
29535,0,0
39428,0,0
65545,1,0
52645,1,0
54719,1,0
12035,0,0
50614,1,0
419,0,0
12185,0,0
29088,0,0
62082,1,0
39503,0,0
74102,1,0
67961,1,0
21469,0,0
69582,1,0
21228,0,0
22288,0,0
11391,0,0
42858,1,0
64722,1,0
59400,1,0
3798,0,0
8007,0,0
58707,1,0
56391,1,0
41580,1,0
50352,1,0
77860,1,0
63945,1,0
67338,1,0
40393,1,0
51981,1,0
6403,0,0
2620,0,0
57949,1,0
59074,1,0
27561,0,0
65467,1,0
42895,1,0
52774,1,0
68095,1,0
2895,0,0
51635,1,0
53392,1,0
2690,0,0
58938,1,0
8288,0,0
22300,0,0
75067,1,0
43398,1,0
9716,0,0
66402,1,0
43381,1,0
55939,1,0
27774,0,0
77859,1,0
76235,1,0
4035,0,0
22569,0,0
41586,1,0
41231,1,0
61663,1,0
1927,0,0
54412,1,0
77081,1,0
51845,1,0
56715,1,0
51693,1,0
54402,1,0
4284,0,0
76957,1,0
22084,0,0
9111,0,0
73945,1,0
64483,1,0
67304,1,0
24075,0,0
39567,0,0
9205,0,0
24307,0,0
73862,1,0
77526,1,0
23655,0,0
57476,1,0
63354,1,0
59163,1,0
59812,1,0
68864,1,0
17132,0,0
3167,0,0
1371,0,0
6022,0,0
8733,0,0
75309,1,0
61077,1,0
3596,0,0
64435,1,0
3234,0,0
7950,0,0
3612,0,0
8678,0,0
69960,1,0
1761,0,0
22012,0,0
56825,1,0
48104,1,0
4660,0,0
39823,0,0
53792,1,0
6456,0,0
57672,1,0
75294,1,0
10891,0,0
75123,1,0
58682,1,0
78171,1,0
55687,1,0
10896,0,0
75452,1,0
41897,1,0
3503,0,0
41672,1,0
53218,1,0
42539,1,0
42943,1,0
56739,1,0
59484,1,0
28745,0,0
25092,0,0
78197,1,0
75518,1,0
21889,0,0
69301,1,0
22390,0,0
53296,1,0
67280,1,0
67105,1,0
24947,0,0
25534,0,0
28285,0,0
53803,1,0
73966,1,0
53017,1,0
1563,0,0
2207,0,0
75186,1,0
2876,0,0
78183,1,0
4094,0,0
43179,1,0
57084,1,0
58580,1,0
2859,0,0
69754,1,0
69790,1,0
52993,1,0
60594,1,0
44144,1,0
41673,1,0
27718,0,0
68620,1,0
77387,1,0
59911,1,0
57138,1,0
1950,0,0
11414,0,0
23804,0,0
2122,0,0
49989,1,0
16888,0,0
22808,0,0
23472,0,0
21367,0,0
69748,1,0
9586,0,0
65898,1,0
52850,1,0
61238,1,0
57237,1,0
53329,1,0
3784,0,0
44064,1,0
23080,0,0
67339,1,0
870,0,0
79468,1,0
11857,0,0
254,0,0
51249,1,0
23258,0,0
50815,1,0
4574,0,0
3152,0,0
51872,1,0
43883,1,0
65115,1,0
61224,1,0
3630,0,0
5010,0,0
57610,1,0
77590,1,0
21231,0,0
67656,1,0
22594,0,0
8080,0,0
69390,1,0
3820,0,0
65983,1,0
74,0,0
68396,1,0
54428,1,0
78123,1,0
3260,0,0
77865,1,0
3464,0,0
